image_path,dataset,chi2_score,semantic_score,decision
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000120_leftImg8bit.png,lostandfound,3.9563,-1243.7083,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000130_leftImg8bit.png,lostandfound,17.9631,-1259.1553,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000150_leftImg8bit.png,lostandfound,9.8128,-1198.2247,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000160_leftImg8bit.png,lostandfound,12.1563,-1343.6008,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000170_leftImg8bit.png,lostandfound,6.9805,-1293.6702,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000180_leftImg8bit.png,lostandfound,9.0524,-1260.5197,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000010_000200_leftImg8bit.png,lostandfound,12.9604,-1359.084,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000030_leftImg8bit.png,lostandfound,3.3251,-1136.8042,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000040_leftImg8bit.png,lostandfound,17.3662,-1250.8413,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000050_leftImg8bit.png,lostandfound,12.1267,-1281.2959,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000060_leftImg8bit.png,lostandfound,15.6721,-1269.2299,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000070_leftImg8bit.png,lostandfound,21.9109,-1153.02,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000080_leftImg8bit.png,lostandfound,26.1352,-1350.0105,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000090_leftImg8bit.png,lostandfound,25.3812,-1199.4011,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000100_leftImg8bit.png,lostandfound,29.1855,-1371.8643,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000160_leftImg8bit.png,lostandfound,40.4262,-1298.5054,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000180_leftImg8bit.png,lostandfound,29.6692,-1080.967,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000190_leftImg8bit.png,lostandfound,33.2095,-1286.3594,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000200_leftImg8bit.png,lostandfound,22.3566,-1137.9916,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000210_leftImg8bit.png,lostandfound,15.1873,-1288.6497,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000011_000220_leftImg8bit.png,lostandfound,20.8816,-1243.6681,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000020_leftImg8bit.png,lostandfound,17.2908,-1291.9969,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000030_leftImg8bit.png,lostandfound,15.1657,-1299.2466,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000040_leftImg8bit.png,lostandfound,9.0587,-1367.0659,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000050_leftImg8bit.png,lostandfound,11.1942,-1247.0013,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000060_leftImg8bit.png,lostandfound,24.0662,-1389.9475,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000070_leftImg8bit.png,lostandfound,22.7505,-1347.5797,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000080_leftImg8bit.png,lostandfound,17.6607,-1277.7931,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000100_leftImg8bit.png,lostandfound,20.2589,-1387.6528,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000120_leftImg8bit.png,lostandfound,37.9446,-1312.4927,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000150_leftImg8bit.png,lostandfound,8.4465,-1419.9738,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000170_leftImg8bit.png,lostandfound,18.5922,-1303.5427,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000180_leftImg8bit.png,lostandfound,30.7139,-1399.472,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000012_000190_leftImg8bit.png,lostandfound,24.2593,-1264.3429,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000020_leftImg8bit.png,lostandfound,15.2162,-1237.3756,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000030_leftImg8bit.png,lostandfound,8.0693,-1246.4108,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000040_leftImg8bit.png,lostandfound,15.4459,-1358.6516,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000050_leftImg8bit.png,lostandfound,14.264,-1254.3777,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000060_leftImg8bit.png,lostandfound,15.0487,-1107.787,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000070_leftImg8bit.png,lostandfound,11.9789,-1236.4174,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000130_leftImg8bit.png,lostandfound,12.1552,-1425.1198,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000013_000170_leftImg8bit.png,lostandfound,4.8427,-1430.3096,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000020_leftImg8bit.png,lostandfound,20.3591,-1107.8417,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000030_leftImg8bit.png,lostandfound,20.7779,-1166.717,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000040_leftImg8bit.png,lostandfound,11.0956,-1144.6075,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000050_leftImg8bit.png,lostandfound,10.0339,-1068.3622,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000060_leftImg8bit.png,lostandfound,19.4277,-989.4927,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000070_leftImg8bit.png,lostandfound,8.2812,-1279.0985,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000080_leftImg8bit.png,lostandfound,15.9098,-1173.1115,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000090_leftImg8bit.png,lostandfound,36.7756,-1134.6311,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000100_leftImg8bit.png,lostandfound,32.2211,-1170.2925,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000110_leftImg8bit.png,lostandfound,21.5173,-1323.6071,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000120_leftImg8bit.png,lostandfound,32.0136,-1396.6993,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000170_leftImg8bit.png,lostandfound,31.7166,-1248.1023,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000014_000200_leftImg8bit.png,lostandfound,16.4808,-1366.3254,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000120_leftImg8bit.png,lostandfound,18.2859,-1361.1881,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000130_leftImg8bit.png,lostandfound,10.9087,-1337.5889,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000140_leftImg8bit.png,lostandfound,10.6732,-1374.2675,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000150_leftImg8bit.png,lostandfound,7.7856,-1313.0801,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000190_leftImg8bit.png,lostandfound,16.1682,-1300.4879,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000015_000210_leftImg8bit.png,lostandfound,8.3411,-1252.4058,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000090_leftImg8bit.png,lostandfound,19.0157,-1402.7765,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000100_leftImg8bit.png,lostandfound,9.6846,-1396.2963,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000110_leftImg8bit.png,lostandfound,13.4383,-1358.8047,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000120_leftImg8bit.png,lostandfound,3.3941,-1319.2584,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000016_000140_leftImg8bit.png,lostandfound,7.3316,-1270.9875,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000110_leftImg8bit.png,lostandfound,26.8496,-1400.1084,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000120_leftImg8bit.png,lostandfound,15.0201,-1359.2002,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000130_leftImg8bit.png,lostandfound,16.1403,-1318.416,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000140_leftImg8bit.png,lostandfound,6.4659,-1054.0864,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000150_leftImg8bit.png,lostandfound,10.0792,-1401.2842,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000160_leftImg8bit.png,lostandfound,8.0928,-1353.2452,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000170_leftImg8bit.png,lostandfound,17.0674,-1356.4818,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000180_leftImg8bit.png,lostandfound,21.6645,-1410.902,pass
test/02_Hanns_Klemm_Str_44/02_Hanns_Klemm_Str_44_000018_000200_leftImg8bit.png,lostandfound,14.92,-1216.8846,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000100_leftImg8bit.png,lostandfound,15.5199,-1331.7699,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000000_000180_leftImg8bit.png,lostandfound,31.6481,-1257.9613,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000030_leftImg8bit.png,lostandfound,11.0542,-1412.0046,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000060_leftImg8bit.png,lostandfound,18.3236,-1396.4584,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000070_leftImg8bit.png,lostandfound,16.2221,-1051.603,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000080_leftImg8bit.png,lostandfound,42.0932,-1202.8344,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000100_leftImg8bit.png,lostandfound,37.8712,-1354.6925,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000110_leftImg8bit.png,lostandfound,36.9213,-1383.998,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000120_leftImg8bit.png,lostandfound,38.7168,-1428.9083,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000190_leftImg8bit.png,lostandfound,65.9774,-1368.0304,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000200_leftImg8bit.png,lostandfound,18.9105,-1306.3651,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000001_000210_leftImg8bit.png,lostandfound,14.5744,-1243.1924,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000005_000110_leftImg8bit.png,lostandfound,34.34,-1414.6675,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000005_000180_leftImg8bit.png,lostandfound,18.4166,-1315.7946,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000020_leftImg8bit.png,lostandfound,41.7541,-1242.9814,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000030_leftImg8bit.png,lostandfound,53.0111,-1423.6545,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000040_leftImg8bit.png,lostandfound,54.7853,-1190.9656,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000050_leftImg8bit.png,lostandfound,34.5606,-1265.6628,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000070_leftImg8bit.png,lostandfound,32.0196,-1102.7922,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000080_leftImg8bit.png,lostandfound,16.9283,-1008.8918,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000090_leftImg8bit.png,lostandfound,37.2955,-1411.552,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000100_leftImg8bit.png,lostandfound,29.9199,-1087.0685,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000007_000120_leftImg8bit.png,lostandfound,22.5011,-1400.2816,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000008_000020_leftImg8bit.png,lostandfound,32.0015,-1190.7709,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000008_000030_leftImg8bit.png,lostandfound,26.822,-1275.3954,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000008_000040_leftImg8bit.png,lostandfound,33.9182,-1093.8926,pass
test/04_Maurener_Weg_8/04_Maurener_Weg_8_000008_000060_leftImg8bit.png,lostandfound,21.6197,-1286.6295,pass
