image_path,dataset,chi2_score,semantic_score,decision
test/t5/667.png,streethazards,14.6213,-1414.3888,pass
test/t5/669.png,streethazards,7.3379,-1306.8831,pass
test/t5/670.png,streethazards,12.8844,-1304.5615,pass
test/t5/673.png,streethazards,10.2184,-1400.2809,pass
test/t5/675.png,streethazards,19.7851,-1399.9072,pass
test/t5/682.png,streethazards,54.1253,-1365.4258,pass
test/t5/685.png,streethazards,6.5613,-1422.4496,pass
test/t5/783.png,streethazards,70.8045,-1376.7657,pass
test/t5/789.png,streethazards,34.6387,-1150.2357,pass
test/t5/792.png,streethazards,30.406,-1390.8658,pass
test/t5/817.png,streethazards,15.9565,-1374.1896,pass
test/t5/839.png,streethazards,16.2934,-1397.1057,pass
test/t5/841.png,streethazards,27.1515,-1409.436,pass
test/t5/843.png,streethazards,24.9079,-1272.7621,pass
test/t5/942.png,streethazards,36.0964,-1341.3762,pass
test/t5/957.png,streethazards,30.8095,-1414.4323,pass
test/t5/983.png,streethazards,24.4907,-1314.6002,pass
test/t6/1069.png,streethazards,70.3748,-1352.2452,pass
test/t6/1071.png,streethazards,48.5732,-1387.6038,pass
test/t6/1084.png,streethazards,29.8136,-1412.7716,pass
test/t6/1270.png,streethazards,16.3575,-1120.0154,pass
test/t6/1271.png,streethazards,12.6968,-1071.9625,pass
test/t6/1272.png,streethazards,15.9976,-1230.8444,pass
test/t6/1273.png,streethazards,8.982,-1233.7689,pass
test/t6/1274.png,streethazards,18.0814,-1362.1965,pass
test/t6/1275.png,streethazards,19.4008,-1255.7827,pass
test/t6/1284.png,streethazards,12.6031,-1411.6896,pass
test/t6/1289.png,streethazards,14.408,-1351.9003,pass
test/t6/1297.png,streethazards,16.7857,-1402.9215,pass
test/t6/1299.png,streethazards,13.4164,-1139.4595,pass
test/t6/1300.png,streethazards,18.7281,-1337.9012,pass
test/t6/1311.png,streethazards,13.9629,-1057.0538,pass
test/t6/1312.png,streethazards,29.8433,-1091.6073,pass
test/t6/1313.png,streethazards,28.0201,-1195.0392,pass
test/t6/1315.png,streethazards,18.2876,-1260.3127,pass
test/t6/1339.png,streethazards,50.5122,-1188.3569,pass
test/t6/1340.png,streethazards,51.1339,-1229.7753,pass
test/t6/1469.png,streethazards,10.3536,-1002.9509,pass
test/t6/1471.png,streethazards,29.3558,-1304.2494,pass
