image_path,dataset_name,ground_truth,chi2_score
100k/val/b1d10d08-da110fcb.jpg,bdd100k_val,ID,22.218438515272446
100k/val/b1d10d08-ec660956.jpg,bdd100k_val,ID,22.62519551953118
100k/val/b1d22449-117aa773.jpg,bdd100k_val,ID,31.44093046133789
100k/val/b1d22449-15fb948f.jpg,bdd100k_val,ID,141.77161441136013
100k/val/b1d22ed6-f1cac061.jpg,bdd100k_val,ID,7.9001257850461055
100k/val/b1d3907b-2278601b.jpg,bdd100k_val,ID,59.84244919546199
100k/val/b1d4b62c-60aab822.jpg,bdd100k_val,ID,17.840799239668016
100k/val/b1d4b62c-89eeb5d3.jpg,bdd100k_val,ID,84.1515333249425
100k/val/b1d4b62c-d9805029.jpg,bdd100k_val,ID,48.80039596626929
100k/val/b1d59b1f-a38aec79.jpg,bdd100k_val,ID,23.465061371079287
100k/val/b1d7b3ac-0bdb47dc.jpg,bdd100k_val,ID,27.108046075274853
100k/val/b1d7b3ac-2a92e19f.jpg,bdd100k_val,ID,49.221650265390316
100k/val/b1d7b3ac-36f2d3b7.jpg,bdd100k_val,ID,26.352856049274042
100k/val/b1d7b3ac-5744370e.jpg,bdd100k_val,ID,8.28866730850363
100k/val/b1d7b3ac-5af8623b.jpg,bdd100k_val,ID,24.209948140568887
100k/val/b1d7b3ac-995f9d8a.jpg,bdd100k_val,ID,8.002573007713066
100k/val/b1d7b3ac-9e14f05f.jpg,bdd100k_val,ID,26.053087002985123
100k/val/b1d7b3ac-afa57f22.jpg,bdd100k_val,ID,24.132697020816888
100k/val/b1d8735d-eee9f184.jpg,bdd100k_val,ID,17.51690906033236
100k/val/b1d968b9-563405f4.jpg,bdd100k_val,ID,8.570384521443225
100k/val/b1d968b9-ce42734f.jpg,bdd100k_val,ID,20.344051922760247
100k/val/b1d971b4-ac67ca0d.jpg,bdd100k_val,ID,14.519691761879345
100k/val/b1d9e136-6c94ea3f.jpg,bdd100k_val,ID,7.150872975498382
100k/val/b1d9e136-9ab25cb3.jpg,bdd100k_val,ID,13.174266475864089
100k/val/b1da9c53-0f3d4c5d.jpg,bdd100k_val,ID,11.12998666368621
100k/val/b1dac7f7-6b2e0382.jpg,bdd100k_val,ID,9.280591983033851
100k/val/b1db7e22-cfa74dc3.jpg,bdd100k_val,ID,45.918603888096335
100k/val/b1dce572-c6a8cb5e.jpg,bdd100k_val,ID,9.162055902052083
100k/val/b1dd58c1-8b546ba7.jpg,bdd100k_val,ID,20.911462556880174
100k/val/b1df722f-57d21f3f.jpg,bdd100k_val,ID,32.421265085580906
100k/val/b1df722f-5bcc3db7.jpg,bdd100k_val,ID,17.184697131002057
100k/val/b1e0c01d-dd9e6e2f.jpg,bdd100k_val,ID,10.49157820911909
100k/val/b1e1a7b8-0aec80e8.jpg,bdd100k_val,ID,8.975362950915118
100k/val/b1e1a7b8-65ec7612.jpg,bdd100k_val,ID,11.64738678291543
100k/val/b1e1a7b8-a7426a97.jpg,bdd100k_val,ID,27.36732279494591
100k/val/b1e1a7b8-b397c445.jpg,bdd100k_val,ID,21.70000411561875
100k/val/b1e2346e-c5f98707.jpg,bdd100k_val,ID,53.211809569600035
100k/val/b1e3e9f5-92377424.jpg,bdd100k_val,ID,4.442630335077192
100k/val/b1e62c91-eca210a9.jpg,bdd100k_val,ID,29.378758361046334
100k/val/b1e6efc0-2552cc5d.jpg,bdd100k_val,ID,15.14476192572856
100k/val/b1e88fd2-c1e4fd2b.jpg,bdd100k_val,ID,55.86430793757251
100k/val/b1e8ad72-c3c79240.jpg,bdd100k_val,ID,18.124152319203027
100k/val/b1e9ee0e-67e26f2e.jpg,bdd100k_val,ID,36.188481766922685
100k/val/b1ea0ae4-4f770228.jpg,bdd100k_val,ID,21.835121940803415
100k/val/b1eb9133-5cc75c18.jpg,bdd100k_val,ID,4.616644398819417
100k/val/b1ebfc3c-740ec84a.jpg,bdd100k_val,ID,15.000165688931302
100k/val/b1ebfc3c-cc9c2bb8.jpg,bdd100k_val,ID,14.896948460556265
100k/val/b1ee702d-0ae1fc10.jpg,bdd100k_val,ID,43.55320455912699
100k/val/b1ee702d-4a193906.jpg,bdd100k_val,ID,69.42580375739608
100k/val/b1ee702d-525fcebf.jpg,bdd100k_val,ID,88.60275823676548
100k/val/b1f022d3-3774de8b.jpg,bdd100k_val,ID,8.676282216047905
100k/val/b1f022d3-45162c67.jpg,bdd100k_val,ID,12.40771464307055
100k/val/b1f0efd9-37a14dda.jpg,bdd100k_val,ID,20.46736914388608
100k/val/b1f0efd9-e900c6e5.jpg,bdd100k_val,ID,5.656163276398836
100k/val/b1f20aa0-3401c3bf.jpg,bdd100k_val,ID,82.46038491039414
100k/val/b1f20aa0-50213047.jpg,bdd100k_val,ID,53.18174534066632
100k/val/b1f20aa0-6ef1db42.jpg,bdd100k_val,ID,23.935947136503657
100k/val/b1f25ff6-1ddb7e43.jpg,bdd100k_val,ID,8.746317031470742
100k/val/b1f4491b-07b32e8c.jpg,bdd100k_val,ID,10.92706154615572
100k/val/b1f4491b-09593e90.jpg,bdd100k_val,ID,46.84759205715783
100k/val/b1f4491b-16256d7c.jpg,bdd100k_val,ID,16.451616633705378
100k/val/b1f4491b-33824f31.jpg,bdd100k_val,ID,9.381351308955892
100k/val/b1f4491b-846d8cb2.jpg,bdd100k_val,ID,20.06667582549177
100k/val/b1f4491b-97465266.jpg,bdd100k_val,ID,18.18786490953696
100k/val/b1f4491b-9958bd99.jpg,bdd100k_val,ID,9.10371861488828
100k/val/b1f4491b-bf7d513f.jpg,bdd100k_val,ID,11.727538708047732
100k/val/b1f4491b-cf446195.jpg,bdd100k_val,ID,15.653029104985617
100k/val/b1f4491b-d8d1459c.jpg,bdd100k_val,ID,7.863131353234123
100k/val/b1f4491b-dd8dfed5.jpg,bdd100k_val,ID,30.39772576263974
100k/val/b1f62c41-ed0c6521.jpg,bdd100k_val,ID,22.625469438938982
100k/val/b1f6c103-5ce1f3c6.jpg,bdd100k_val,ID,93.71410449922324
100k/val/b1f6c103-8b75ea3e.jpg,bdd100k_val,ID,24.67701771162399
100k/val/b1f6c103-b00e8aad.jpg,bdd100k_val,ID,25.65903515239078
100k/val/b1f85377-44885085.jpg,bdd100k_val,ID,17.190747239287436
100k/val/b1fbaab8-68db7df7.jpg,bdd100k_val,ID,76.01208508338317
100k/val/b1fbf878-b31a8293.jpg,bdd100k_val,ID,6.881538501247483
100k/val/b1fc95c9-644e3c3f.jpg,bdd100k_val,ID,11.44399878445978
100k/val/b1fc95c9-cb2882c7.jpg,bdd100k_val,ID,12.272890483200289
100k/val/b1ff4656-0435391e.jpg,bdd100k_val,ID,14.365276761184486
100k/val/b1ff4656-94ee8536.jpg,bdd100k_val,ID,15.895338799927465
100k/val/b1ff4656-ebcfeb35.jpg,bdd100k_val,ID,19.306571182759637
100k/val/b200b84e-4a792877.jpg,bdd100k_val,ID,29.696163227831683
100k/val/b200e97a-bf074435.jpg,bdd100k_val,ID,18.451339236530938
100k/val/b20234fd-822029be.jpg,bdd100k_val,ID,13.909384831239693
100k/val/b202cae2-672e61c5.jpg,bdd100k_val,ID,11.811969796750292
100k/val/b202cae2-f46c74a6.jpg,bdd100k_val,ID,22.069104748857065
100k/val/b2036451-aa924fd1.jpg,bdd100k_val,ID,6.104756846394807
100k/val/b2046bcf-8bc6a044.jpg,bdd100k_val,ID,3.5653105568184578
100k/val/b204a5c1-05981158.jpg,bdd100k_val,ID,4.076139807742934
100k/val/b204a5c1-064b0040.jpg,bdd100k_val,ID,10.469320045964635
100k/val/b204a5c1-fa3d5b88.jpg,bdd100k_val,ID,10.805391520559693
100k/val/b205eb4d-f84aaa1a.jpg,bdd100k_val,ID,11.601659554609789
100k/val/b2064e61-2beadd45.jpg,bdd100k_val,ID,60.53672685703079
100k/val/b206a78b-99f405ab.jpg,bdd100k_val,ID,33.48789156118708
100k/val/b2080dc7-f9b98a5f.jpg,bdd100k_val,ID,64.07333697025908
100k/val/b20841f9-cef732d5.jpg,bdd100k_val,ID,21.84796689443641
100k/val/b20b1e63-4d8478a4.jpg,bdd100k_val,ID,53.87395800027909
100k/val/b20b69d2-64b9cdb8.jpg,bdd100k_val,ID,23.316737443307787
100k/val/b20b69d2-650e674d.jpg,bdd100k_val,ID,16.43813052910903
100k/val/b20b69d2-6e2b9e73.jpg,bdd100k_val,ID,12.50394481165021
100k/val/b20b69d2-7767e6b6.jpg,bdd100k_val,ID,11.170697721682561
100k/val/b20b69d2-bd242bf0.jpg,bdd100k_val,ID,26.74847514801631
100k/val/b20b69d2-ca16c907.jpg,bdd100k_val,ID,28.77600291064565
100k/val/b20b69d2-e31380a7.jpg,bdd100k_val,ID,20.34037959307268
100k/val/b20b69d2-ffc1d6af.jpg,bdd100k_val,ID,28.339038013444082
100k/val/b20b9c19-91e01a50.jpg,bdd100k_val,ID,27.384038519289174
100k/val/b20d494a-cdebe83e.jpg,bdd100k_val,ID,23.952244151942352
100k/val/b20e291a-32ac11c1.jpg,bdd100k_val,ID,16.92245602492154
100k/val/b20e291a-6012d836.jpg,bdd100k_val,ID,8.926158630236937
100k/val/b20eae11-149766ce.jpg,bdd100k_val,ID,22.325945754874155
100k/val/b20eae11-18cd8ca2.jpg,bdd100k_val,ID,20.401948075141647
100k/val/b20eae11-6817ba7a.jpg,bdd100k_val,ID,33.28461617886376
100k/val/b20ff95c-b9444127.jpg,bdd100k_val,ID,14.368243526935176
100k/val/b2102d00-5eb86b71.jpg,bdd100k_val,ID,26.440798803277776
100k/val/b2102d00-a8c09be1.jpg,bdd100k_val,ID,54.47692259120396
100k/val/b2131b7b-e58faab7.jpg,bdd100k_val,ID,12.64820432536987
100k/val/b213e4eb-09c01a17.jpg,bdd100k_val,ID,7.124814802651698
100k/val/b214d1e1-f248c616.jpg,bdd100k_val,ID,11.820667779392204
100k/val/b21547c1-73e457f8.jpg,bdd100k_val,ID,38.00928730571154
100k/val/b21547c1-796757ac.jpg,bdd100k_val,ID,51.00085175759667
100k/val/b2156f8e-72e1547c.jpg,bdd100k_val,ID,17.98451094737408
100k/val/b215943a-10e44587.jpg,bdd100k_val,ID,12.762952082298922
100k/val/b216243d-55963da2.jpg,bdd100k_val,ID,12.70641870945787
100k/val/b216243d-ad4306b9.jpg,bdd100k_val,ID,34.05460487187494
100k/val/b2169b74-fa197951.jpg,bdd100k_val,ID,1.5600853791090978
100k/val/b21742c2-0e7a2b57.jpg,bdd100k_val,ID,33.59180272254725
100k/val/b21742c2-18d3463a.jpg,bdd100k_val,ID,18.437635902078153
100k/val/b2194b15-1825056a.jpg,bdd100k_val,ID,15.074887003311034
100k/val/b21ac8b3-9b9cb45a.jpg,bdd100k_val,ID,51.98897560585066
100k/val/b21bfb83-ea32f716.jpg,bdd100k_val,ID,30.294576967951517
100k/val/b21c68e6-65674a17.jpg,bdd100k_val,ID,35.6704108320792
100k/val/b21c86ac-0dc77d82.jpg,bdd100k_val,ID,12.050246989384553
100k/val/b21c86ac-2eb7ba16.jpg,bdd100k_val,ID,32.63757962544596
100k/val/b21c86ac-71205084.jpg,bdd100k_val,ID,9.91134674410765
100k/val/b21d5efb-5e2cd743.jpg,bdd100k_val,ID,101.9837210400709
100k/val/b2208b0f-2796a692.jpg,bdd100k_val,ID,9.799537503705274
100k/val/b222c329-5dc8dbf7.jpg,bdd100k_val,ID,33.8671001148912
100k/val/b229488e-e4714bb7.jpg,bdd100k_val,ID,69.99160073107221
100k/val/b22a4d9f-48b2e986.jpg,bdd100k_val,ID,26.74166277259287
100k/val/b22a4d9f-73cc8810.jpg,bdd100k_val,ID,7.354639450526065
100k/val/b22e02cd-6af68e18.jpg,bdd100k_val,ID,32.803382331957266
100k/val/b22f174d-a19c875e.jpg,bdd100k_val,ID,14.888451130101643
100k/val/b22f385b-5d7e5202.jpg,bdd100k_val,ID,10.349158313359283
100k/val/b230132b-ff8f2719.jpg,bdd100k_val,ID,25.31507515358971
100k/val/b230a7b2-c881c382.jpg,bdd100k_val,ID,62.639804152603276
100k/val/b231a630-c4522992.jpg,bdd100k_val,ID,4.537073295132874
100k/val/b232c7c9-d251d9ee.jpg,bdd100k_val,ID,6.004828738694972
100k/val/b2331b83-648e56ca.jpg,bdd100k_val,ID,79.7519942575777
100k/val/b2331b83-a28e6b57.jpg,bdd100k_val,ID,10.729679314542452
100k/val/b23493b1-3200de1c.jpg,bdd100k_val,ID,9.941652544051736
100k/val/b237db93-fab44bf2.jpg,bdd100k_val,ID,22.735348174579887
100k/val/b23a79d1-43dfeecd.jpg,bdd100k_val,ID,84.67848437390553
100k/val/b23a79d1-e434acaa.jpg,bdd100k_val,ID,35.73935245511348
100k/val/b23adb0d-72704b27.jpg,bdd100k_val,ID,108.0249256628975
100k/val/b23adb0d-8a7aaced.jpg,bdd100k_val,ID,27.18317957001715
100k/val/b23b2649-1a78948d.jpg,bdd100k_val,ID,10.618355756155536
100k/val/b23b2649-6af03cd5.jpg,bdd100k_val,ID,9.161561172466548
100k/val/b23b2649-8349d2a1.jpg,bdd100k_val,ID,29.604092084344853
100k/val/b23bb45f-ddeea1d8.jpg,bdd100k_val,ID,39.90130269834213
100k/val/b23c9e00-5506ddfb.jpg,bdd100k_val,ID,78.47004689831432
100k/val/b23c9e00-b425de1b.jpg,bdd100k_val,ID,17.278999713903424
100k/val/b23d2079-0c019d8e.jpg,bdd100k_val,ID,28.276151612469473
100k/val/b23f7012-32d284ce.jpg,bdd100k_val,ID,19.12194003956105
100k/val/b23f7012-fab06dac.jpg,bdd100k_val,ID,10.83056284543157
100k/val/b23fe89b-c704fe97.jpg,bdd100k_val,ID,16.302234758316274
100k/val/b24071b8-b3ee1196.jpg,bdd100k_val,ID,7.871336149034948
100k/val/b2408e45-984ba5aa.jpg,bdd100k_val,ID,22.41467659224157
100k/val/b242929f-3051abca.jpg,bdd100k_val,ID,11.637965729527538
100k/val/b242f6b2-0033bdfb.jpg,bdd100k_val,ID,56.514294616952085
100k/val/b242f6b2-99d2f2c1.jpg,bdd100k_val,ID,50.98570324908828
100k/val/b242f6b2-eaa39345.jpg,bdd100k_val,ID,43.35779904368568
100k/val/b242f6b2-f5da110f.jpg,bdd100k_val,ID,21.756317603993768
100k/val/b24380ab-63272e5a.jpg,bdd100k_val,ID,115.41157206442854
100k/val/b24380ab-6dbeb908.jpg,bdd100k_val,ID,39.02532715548065
100k/val/b24380ab-855e9c00.jpg,bdd100k_val,ID,106.23207481384067
100k/val/b24380ab-c07680d1.jpg,bdd100k_val,ID,83.08199539491547
100k/val/b2443c9d-8cc3991f.jpg,bdd100k_val,ID,75.37144987174197
100k/val/b245b306-ca3dca4e.jpg,bdd100k_val,ID,60.43825440301496
100k/val/b245e52e-0a0e4e69.jpg,bdd100k_val,ID,15.462213708769246
100k/val/b245e52e-aaeeb959.jpg,bdd100k_val,ID,23.14326836086185
100k/val/b246c8e8-3dd42e6c.jpg,bdd100k_val,ID,24.33886178157014
100k/val/b246c8e8-4dd36bfc.jpg,bdd100k_val,ID,74.68372218449876
100k/val/b246c8e8-ecce1321.jpg,bdd100k_val,ID,51.115637528369206
100k/val/b24702e3-0456c83c.jpg,bdd100k_val,ID,35.41646670516777
100k/val/b24702e3-900f61ea.jpg,bdd100k_val,ID,31.430515282567345
100k/val/b24702e3-e6f33768.jpg,bdd100k_val,ID,31.108665656959285
100k/val/b24702e3-f56e0731.jpg,bdd100k_val,ID,8.628656286474039
100k/val/b24702e3-fe617f57.jpg,bdd100k_val,ID,4.827339103709923
100k/val/b248306f-a5089e94.jpg,bdd100k_val,ID,8.643626058338166
100k/val/b2490dcb-7469cbe8.jpg,bdd100k_val,ID,10.483109862564884
100k/val/b249e7f2-92d2efad.jpg,bdd100k_val,ID,33.24144673182498
100k/val/b249e7f2-d619bd69.jpg,bdd100k_val,ID,40.294855770362666
100k/val/b24b3585-221ac8ac.jpg,bdd100k_val,ID,16.820467181626675
100k/val/b24bdca1-e4f0c558.jpg,bdd100k_val,ID,9.568093754840104
100k/val/b24c9ee6-e43a6e8b.jpg,bdd100k_val,ID,78.19970657021301
100k/val/b24ca67a-594d7d3c.jpg,bdd100k_val,ID,34.800873051832326
100k/val/b24d283f-33783d1b.jpg,bdd100k_val,ID,17.954987726574732
100k/val/b24f03f7-ff66eaca.jpg,bdd100k_val,ID,37.03359527896988
100k/val/b24f7455-e8c55d6a.jpg,bdd100k_val,ID,8.972615631152651
100k/val/b2505382-1423f56a.jpg,bdd100k_val,ID,140.98194854715757
100k/val/b2505382-272e7823.jpg,bdd100k_val,ID,39.510805456348805
100k/val/b2505382-2905b23c.jpg,bdd100k_val,ID,58.521262468042046
100k/val/b2505382-549785d3.jpg,bdd100k_val,ID,64.04964164132753
100k/val/b2505382-de5238f0.jpg,bdd100k_val,ID,41.25435176340576
100k/val/b250fb0c-01a1b8d3.jpg,bdd100k_val,ID,17.440867736392292
100k/val/b251064f-30002542.jpg,bdd100k_val,ID,18.8523175502754
100k/val/b251064f-4696b75e.jpg,bdd100k_val,ID,11.781312599788977
100k/val/b251064f-5f6b663e.jpg,bdd100k_val,ID,23.085883933000552
100k/val/b251064f-8d92db81.jpg,bdd100k_val,ID,15.184634830061626
100k/val/b251064f-e7a165fd.jpg,bdd100k_val,ID,20.60197296669463
100k/val/b251b746-00138418.jpg,bdd100k_val,ID,40.829852659782524
100k/val/b255cd6c-0bdf0ac7.jpg,bdd100k_val,ID,25.008338631581275
100k/val/b255cd6c-2f889586.jpg,bdd100k_val,ID,6.519817099536722
100k/val/b255cd6c-5ccba454.jpg,bdd100k_val,ID,13.78559034590148
100k/val/b255cd6c-6502a28c.jpg,bdd100k_val,ID,22.8509467976063
100k/val/b255cd6c-82c804d4.jpg,bdd100k_val,ID,18.03286033285938
100k/val/b255cd6c-bc3cbb18.jpg,bdd100k_val,ID,24.255130721836768
100k/val/b255cd6c-e5f99451.jpg,bdd100k_val,ID,11.009470916961746
100k/val/b255cd6c-f2f28aff.jpg,bdd100k_val,ID,20.09418583170901
100k/val/b255cd6c-fb594dcb.jpg,bdd100k_val,ID,13.543491827670051
100k/val/b2576c8c-2924c365.jpg,bdd100k_val,ID,5.705886125419512
100k/val/b2576c8c-2de20b8a.jpg,bdd100k_val,ID,12.21043460689267
100k/val/b257f482-cf55d35c.jpg,bdd100k_val,ID,31.989648498348675
100k/val/b258a38b-0126cc8c.jpg,bdd100k_val,ID,12.52778209663175
100k/val/b258d359-49a3ad31.jpg,bdd100k_val,ID,91.38594073096591
100k/val/b258d359-db99eff1.jpg,bdd100k_val,ID,19.431003572205505
100k/val/b259c5e1-cda39ef9.jpg,bdd100k_val,ID,24.955199416979543
100k/val/b25aac57-705d50ad.jpg,bdd100k_val,ID,68.93254679359667
100k/val/b25ae6c0-311e72c2.jpg,bdd100k_val,ID,5.841737221085084
100k/val/b25ae6c0-fb9fea6a.jpg,bdd100k_val,ID,12.251833458685113
100k/val/b25c1103-5da4b435.jpg,bdd100k_val,ID,24.958144018199906
100k/val/b25c51f5-e9dba941.jpg,bdd100k_val,ID,23.577805715504976
100k/val/b25fb716-78d8d49b.jpg,bdd100k_val,ID,34.82409267085295
100k/val/b25fd5d3-fa4bfca0.jpg,bdd100k_val,ID,21.129725371981262
100k/val/b25fdb41-4644e3f7.jpg,bdd100k_val,ID,12.624935452369634
100k/val/b262f576-b0373824.jpg,bdd100k_val,ID,23.057568947257604
100k/val/b26309ce-447c0ac7.jpg,bdd100k_val,ID,38.30004463604826
100k/val/b26309ce-fc963b47.jpg,bdd100k_val,ID,83.48153731250795
100k/val/b26327fe-3ac19999.jpg,bdd100k_val,ID,23.303614360816724
100k/val/b26331b9-102f5d9a.jpg,bdd100k_val,ID,13.134414846748554
100k/val/b2638d82-062aa1de.jpg,bdd100k_val,ID,52.906192715055845
100k/val/b263f57d-1ccf6e51.jpg,bdd100k_val,ID,5.740250957503452
100k/val/b2648a7f-42f72f67.jpg,bdd100k_val,ID,62.306540597323675
100k/val/b265b9cf-2d517da6.jpg,bdd100k_val,ID,20.743455611825006
100k/val/b26610ce-083c3bd1.jpg,bdd100k_val,ID,45.81608065316759
100k/val/b266429a-83757042.jpg,bdd100k_val,ID,11.909586580227023
100k/val/b266429a-ac0c4ed3.jpg,bdd100k_val,ID,36.69726155669028
100k/val/b266db29-12bf52fa.jpg,bdd100k_val,ID,20.065709371297032
100k/val/b266db29-29fa8335.jpg,bdd100k_val,ID,4.153824759023913
100k/val/b266db29-403143cc.jpg,bdd100k_val,ID,4.582847690293465
100k/val/b266db29-4d22b355.jpg,bdd100k_val,ID,15.667777117987232
100k/val/b266db29-c518f15d.jpg,bdd100k_val,ID,21.175185307879893
100k/val/b266db29-da0abce7.jpg,bdd100k_val,ID,13.149068782197658
100k/val/b2675b13-d04e4a76.jpg,bdd100k_val,ID,18.459751177364218
100k/val/b268bb58-5ead8a56.jpg,bdd100k_val,ID,12.198813545281471
100k/val/b2694461-db4f4470.jpg,bdd100k_val,ID,7.155188875479634
100k/val/b26aafd1-1bc4dccc.jpg,bdd100k_val,ID,9.218377129781992
100k/val/b26aafd1-513824d4.jpg,bdd100k_val,ID,12.172945196783363
100k/val/b26ba07a-1c7593b1.jpg,bdd100k_val,ID,48.65881980605487
100k/val/b26ba07a-203e440c.jpg,bdd100k_val,ID,40.05885719911908
100k/val/b26ba07a-2b68a502.jpg,bdd100k_val,ID,25.665705244360264
100k/val/b26ba07a-38f78442.jpg,bdd100k_val,ID,81.99067753048345
100k/val/b26ba07a-c7bcbe2d.jpg,bdd100k_val,ID,17.80403950682453
100k/val/b26ba07a-da78f324.jpg,bdd100k_val,ID,50.70025549220045
100k/val/b26ba07a-e4ca935c.jpg,bdd100k_val,ID,33.168113316773876
100k/val/b26ba07a-f781b661.jpg,bdd100k_val,ID,23.36164549707589
100k/val/b26cfcdc-10346684.jpg,bdd100k_val,ID,4.341300053359015
100k/val/b26cfcdc-2e290c42.jpg,bdd100k_val,ID,14.573702287844437
100k/val/b26cfcdc-7b00747d.jpg,bdd100k_val,ID,14.801493444676833
100k/val/b26cfcdc-eb092da8.jpg,bdd100k_val,ID,12.678186635919241
100k/val/b26dd913-2888cbfd.jpg,bdd100k_val,ID,7.812674664518045
100k/val/b26dddb5-28e4a05f.jpg,bdd100k_val,ID,11.09803351402355
100k/val/b26f7271-d906ee87.jpg,bdd100k_val,ID,7.999002780150316
100k/val/b26f8762-61cfb033.jpg,bdd100k_val,ID,56.04772616963129
100k/val/b26f9b1e-09c56a3c.jpg,bdd100k_val,ID,24.23389872782049
100k/val/b26f9b1e-3e172ced.jpg,bdd100k_val,ID,49.28112070307674
100k/val/b27098c3-0db780d5.jpg,bdd100k_val,ID,19.267628046522855
100k/val/b27098c3-915a9986.jpg,bdd100k_val,ID,10.27852153412977
100k/val/b27098c3-c443b6e3.jpg,bdd100k_val,ID,12.215932111504923
100k/val/b27098c3-dedf92b2.jpg,bdd100k_val,ID,12.867008274168056
100k/val/b270d8e4-0f565398.jpg,bdd100k_val,ID,27.164816343422398
100k/val/b27127df-eac9b95e.jpg,bdd100k_val,ID,10.307779843817665
100k/val/b2714f5d-07bf604c.jpg,bdd100k_val,ID,43.10636897786844
100k/val/b2714f5d-5bc98e55.jpg,bdd100k_val,ID,79.44068580370293
100k/val/b2715214-13e3dd85.jpg,bdd100k_val,ID,26.11158041697541
100k/val/b2715214-d38332ea.jpg,bdd100k_val,ID,10.540868629982276
100k/val/b27369f3-9b9598f4.jpg,bdd100k_val,ID,6.4834670733275495
100k/val/b27369f3-dd3c0b46.jpg,bdd100k_val,ID,16.30267441769729
100k/val/b2743b5d-e2d585be.jpg,bdd100k_val,ID,15.10478017232005
100k/val/b2752cd6-12ba5588.jpg,bdd100k_val,ID,82.65189298340466
100k/val/b275c028-6a0665cb.jpg,bdd100k_val,ID,11.212168118679235
100k/val/b27688b6-1af27060.jpg,bdd100k_val,ID,33.34522464712
100k/val/b27688b6-cd521517.jpg,bdd100k_val,ID,8.692393526445292
100k/val/b2778280-4179c4af.jpg,bdd100k_val,ID,15.169431975250594
100k/val/b277a772-08d8d7ad.jpg,bdd100k_val,ID,28.744711829459618
100k/val/b277a772-715e949c.jpg,bdd100k_val,ID,69.11842871325105
100k/val/b277a772-848f75a9.jpg,bdd100k_val,ID,40.98124337142131
100k/val/b277a772-87c10d5c.jpg,bdd100k_val,ID,43.63249686093867
100k/val/b2794401-ba7d3c05.jpg,bdd100k_val,ID,9.570077989829286
100k/val/b279bc06-3c8aeb90.jpg,bdd100k_val,ID,11.349775438165134
100k/val/b279bc06-4fa57251.jpg,bdd100k_val,ID,13.13991459035832
100k/val/b279bc06-b7bc42a9.jpg,bdd100k_val,ID,20.847913618394443
100k/val/b27b0cd9-f184d9a3.jpg,bdd100k_val,ID,4.544164592135734
100k/val/b27cd403-d7616bfa.jpg,bdd100k_val,ID,7.8080337462206515
100k/val/b27cd403-f2d087cc.jpg,bdd100k_val,ID,7.41911289283268
100k/val/b27cde22-56abd0e1.jpg,bdd100k_val,ID,42.36075202519649
100k/val/b27d5dcb-5bdec286.jpg,bdd100k_val,ID,22.6288030831478
100k/val/b27d5dcb-856c0b43.jpg,bdd100k_val,ID,15.708359414633843
100k/val/b27d5dcb-9230790c.jpg,bdd100k_val,ID,14.483274329106344
100k/val/b27e8b69-c00092ae.jpg,bdd100k_val,ID,4.384642165848024
100k/val/b27fdbad-ab895d86.jpg,bdd100k_val,ID,34.78952940801322
100k/val/b27fdbad-ae939e31.jpg,bdd100k_val,ID,28.746659869570948
100k/val/b280c9c1-4340305f.jpg,bdd100k_val,ID,11.033224143051056
